"FlightID";"RouteCode";"Origin";"Destination";"FlightDate";"FlightDurationMins";"AircraftType";"SeatsAvailable";"Revenue";"SeatsSold";"OperationalCost"
1277;"CCU-HYD";"CCU";"HYD";"2025-07-22";256;"B787";147;877230;81;389743
1278;"BOM-AMD";"BOM";"AMD";"2025-11-17";190;"A320";290;1125750;95;359593
1279;"AMD-BOM";"AMD";"BOM";"2025-05-20";280;"A350";127;1067364;108;199952
1280;"AMD-MAA";"AMD";"MAA";"2025-06-05";284;"B737";276;1988120;230;1150219
1281;"HYD-DEL";"HYD";"DEL";"2025-10-24";84;"B737";292;2177611;227;637596
1282;"BLR-HYD";"BLR";"HYD";"2025-06-12";208;"A321";290;434744;62;956970
1283;"BOM-BLR";"BOM";"BLR";"2025-12-26";145;"B737";212;528510;79;946815
1284;"MAA-CCU";"MAA";"CCU";"2025-01-18";212;"A350";144;1324368;144;128395
1285;"BLR-BOM";"BLR";"BOM";"2025-06-22";206;"A350";296;1968615;205;734024
1286;"MAA-AMD";"MAA";"AMD";"2025-02-22";99;"A320";134;902484;106;1465994
1287;"DEL-BLR";"DEL";"BLR";"2025-06-20";279;"A320";227;698072;71;1228738
1288;"BLR-CCU";"BLR";"CCU";"2025-08-11";85;"B787";175;809271;97;1190292
1289;"BLR-HYD";"BLR";"HYD";"2025-07-24";141;"B737";246;1053703;109;734294
1290;"DEL-HYD";"DEL";"HYD";"2025-04-25";183;"B737";160;746580;115;546465
1291;"BOM-DEL";"BOM";"DEL";"2025-06-29";95;"A321";186;478827;83;1025931
1292;"BLR-DEL";"BLR";"DEL";"2025-02-05";227;"A350";214;958980;110;977333
1293;"AMD-CCU";"AMD";"CCU";"2025-04-05";166;"A321";186;443289;57;1449235
1294;"BLR-HYD";"BLR";"HYD";"2025-07-23";65;"B787";210;1230768;148;610732
1295;"MAA-CCU";"MAA";"CCU";"2025-11-20";215;"A320";215;1762992;168;102329
1296;"CCU-HYD";"CCU";"HYD";"2025-02-23";208;"A321";216;750046;206;841808
1297;"BOM-AMD";"BOM";"AMD";"2025-07-06";273;"B737";227;2156238;218;1380299
1298;"BOM-BLR";"BOM";"BLR";"2025-03-16";212;"B787";257;576485;91;395717
1299;"DEL-HYD";"DEL";"HYD";"2025-04-19";156;"B737";289;1117368;252;512162
1300;"BOM-MAA";"BOM";"MAA";"2025-09-18";244;"B737";235;652049;139;307241
1301;"AMD-MAA";"AMD";"MAA";"2025-03-21";204;"B737";229;240924;68;1026245
1302;"CCU-BOM";"CCU";"BOM";"2025-05-09";172;"B737";133;801822;102;190860
1303;"HYD-CCU";"HYD";"CCU";"2025-10-25";263;"A320";243;677139;131;204503
1304;"DEL-HYD";"DEL";"HYD";"2025-04-05";72;"A321";237;1000827;183;1445894
1305;"BLR-MAA";"BLR";"MAA";"2025-10-16";160;"A320";196;1602276;156;1399330
1306;"AMD-BLR";"AMD";"BLR";"2025-08-11";114;"A320";158;755958;82;398025
1307;"CCU-MAA";"CCU";"MAA";"2025-08-10";245;"A321";280;766441;107;725151
1308;"AMD-HYD";"AMD";"HYD";"2025-03-09";75;"A321";158;753765;93;1291302
1309;"BLR-HYD";"BLR";"HYD";"2025-10-14";252;"B737";205;354252;106;1263670
1310;"BOM-AMD";"BOM";"AMD";"2025-04-13";132;"A350";120;729740;107;1002663
1311;"DEL-MAA";"DEL";"MAA";"2025-08-11";120;"A321";161;235371;67;378435
1312;"CCU-MAA";"CCU";"MAA";"2025-08-31";89;"A321";161;833851;107;1021651
1313;"AMD-DEL";"AMD";"DEL";"2025-12-21";230;"A321";223;599324;53;1210177
1314;"BOM-HYD";"BOM";"HYD";"2025-10-08";98;"B737";234;528808;196;1487635
1315;"CCU-DEL";"CCU";"DEL";"2025-07-15";159;"A350";186;544167;117;297858
1316;"DEL-AMD";"DEL";"AMD";"2025-07-12";154;"A321";199;947570;185;1147454
1317;"HYD-CCU";"HYD";"CCU";"2025-01-21";217;"B787";200;277568;64;159240
1318;"HYD-BLR";"HYD";"BLR";"2025-12-02";282;"A350";173;256750;79;645939
1319;"AMD-DEL";"AMD";"DEL";"2025-09-21";241;"A350";221;624897;91;549134
1320;"DEL-BOM";"DEL";"BOM";"2025-06-01";298;"B787";204;370860;70;1363420
1321;"AMD-CCU";"AMD";"CCU";"2025-11-06";124;"B737";280;1576120;280;1127918
1322;"DEL-BLR";"DEL";"BLR";"2025-08-06";239;"A321";266;248688;66;490327
1323;"BOM-MAA";"BOM";"MAA";"2025-02-22";286;"A321";223;369732;132;295553
1324;"DEL-BOM";"DEL";"BOM";"2025-12-04";196;"A321";295;697537;67;190188
1325;"DEL-BLR";"DEL";"BLR";"2025-04-21";47;"A321";184;984438;117;478082
1326;"MAA-AMD";"MAA";"AMD";"2025-10-17";48;"A321";140;678528;57;572388
1327;"CCU-DEL";"CCU";"DEL";"2025-01-10";88;"B787";143;269376;96;860848
1328;"BOM-MAA";"BOM";"MAA";"2025-03-21";261;"A320";197;888096;176;466885
1329;"CCU-MAA";"CCU";"MAA";"2025-04-29";90;"A321";193;874456;76;500305
1330;"BOM-CCU";"BOM";"CCU";"2025-07-18";232;"B737";282;477572;58;1428194
1331;"MAA-BOM";"MAA";"BOM";"2025-04-29";246;"B787";268;663944;149;1193699
1332;"BLR-HYD";"BLR";"HYD";"2025-04-09";56;"B787";284;383426;94;1210904
1333;"BLR-BOM";"BLR";"BOM";"2025-05-08";54;"A350";123;563034;107;568396
1334;"DEL-CCU";"DEL";"CCU";"2025-03-20";288;"B787";287;1399500;125;411664
1335;"CCU-HYD";"CCU";"HYD";"2025-11-03";134;"B737";268;1111410;233;1490011
1336;"AMD-BLR";"AMD";"BLR";"2025-02-01";204;"A350";258;655536;84;1100137
1337;"MAA-BOM";"MAA";"BOM";"2025-09-26";160;"A350";294;490806;149;919526
1338;"BLR-BOM";"BLR";"BOM";"2025-11-13";260;"A320";220;1451856;174;957625
1339;"HYD-BOM";"HYD";"BOM";"2025-03-02";58;"B787";250;550564;53;816541
1340;"BOM-AMD";"BOM";"AMD";"2025-08-23";136;"A320";150;351120;80;944973
1341;"HYD-BOM";"HYD";"BOM";"2025-03-25";121;"A320";264;2173752;228;1046747
1342;"CCU-BOM";"CCU";"BOM";"2025-08-27";223;"A320";272;1183262;158;722630
1343;"DEL-BOM";"DEL";"BOM";"2025-11-12";185;"A350";149;639210;130;720197
1344;"AMD-DEL";"AMD";"DEL";"2025-10-21";113;"A350";186;1519815;165;409497
1345;"MAA-AMD";"MAA";"AMD";"2025-02-16";156;"A320";269;2053992;244;156381
1346;"BLR-AMD";"BLR";"AMD";"2025-06-22";151;"A350";273;2052378;243;1181312
1347;"CCU-BLR";"CCU";"BLR";"2025-11-04";90;"B787";239;952740;201;1085130
1348;"BLR-BOM";"BLR";"BOM";"2025-06-27";68;"A321";240;1661231;143;548824
1349;"HYD-BLR";"HYD";"BLR";"2025-08-29";246;"B787";144;545751;51;1306894
1350;"MAA-CCU";"MAA";"CCU";"2025-08-24";147;"A350";256;1722000;164;667237
1351;"BOM-AMD";"BOM";"AMD";"2025-08-10";117;"A350";249;1895392;244;764914
1352;"MAA-BLR";"MAA";"BLR";"2025-09-28";137;"A350";245;154018;53;1251869
1353;"AMD-HYD";"AMD";"HYD";"2025-04-10";176;"B787";214;440536;53;1108233
1354;"DEL-BLR";"DEL";"BLR";"2025-09-09";151;"B737";187;782712;168;985625
1355;"BLR-HYD";"BLR";"HYD";"2025-09-28";130;"A320";242;1979280;180;583187
1356;"DEL-MAA";"DEL";"MAA";"2025-07-10";58;"A321";212;1454972;134;786288
1357;"BLR-MAA";"BLR";"MAA";"2025-10-24";300;"A320";220;1813350;210;980669
1358;"CCU-BLR";"CCU";"BLR";"2025-06-17";165;"A320";218;723384;136;1331024
1359;"BOM-AMD";"BOM";"AMD";"2025-11-28";299;"B737";207;436032;64;621322
1360;"BLR-CCU";"BLR";"CCU";"2025-12-04";232;"A350";127;1085892;102;1220857
1361;"BOM-DEL";"BOM";"DEL";"2025-07-10";196;"B737";198;1101744;112;801503
1362;"HYD-MAA";"HYD";"MAA";"2025-02-05";95;"B737";280;950780;137;351404
1363;"BLR-AMD";"BLR";"AMD";"2025-03-14";91;"B787";257;1033315;149;1132148
1364;"CCU-HYD";"CCU";"HYD";"2025-01-24";66;"A320";250;668682;203;1487716
1365;"HYD-MAA";"HYD";"MAA";"2025-02-18";298;"A350";208;370453;61;416552
1366;"DEL-MAA";"DEL";"MAA";"2025-09-30";239;"B737";285;612170;221;744086
1367;"MAA-AMD";"MAA";"AMD";"2025-06-22";109;"B737";205;691339;187;1085457
1368;"DEL-HYD";"DEL";"HYD";"2025-02-17";68;"A350";272;1031040;90;588905
1369;"CCU-DEL";"CCU";"DEL";"2025-10-31";89;"A350";276;1153493;121;596245
1370;"MAA-CCU";"MAA";"CCU";"2025-06-24";292;"A350";165;1524798;151;774909
1371;"BOM-CCU";"BOM";"CCU";"2025-01-11";239;"A321";246;860962;73;1291330
1372;"MAA-HYD";"MAA";"HYD";"2025-12-22";209;"A350";293;456274;182;908548
1373;"BLR-CCU";"BLR";"CCU";"2025-03-01";242;"A321";296;423870;71;826047
1374;"AMD-DEL";"AMD";"DEL";"2025-12-09";189;"A320";217;374241;71;1143374
1375;"HYD-MAA";"HYD";"MAA";"2025-09-01";284;"A321";284;1211000;200;565101
1376;"CCU-MAA";"CCU";"MAA";"2025-09-25";198;"B737";236;2365518;218;1328098
1377;"DEL-BOM";"DEL";"BOM";"2025-12-13";164;"A350";266;1415979;131;1420013
1378;"HYD-BOM";"HYD";"BOM";"2025-08-11";89;"A350";181;576135;155;902023
1379;"AMD-BLR";"AMD";"BLR";"2025-10-17";78;"A320";229;883320;170;1142955
1380;"HYD-CCU";"HYD";"CCU";"2025-11-20";131;"B737";222;571600;100;374409
1381;"CCU-BLR";"CCU";"BLR";"2025-05-22";134;"A350";201;182650;50;547755
1382;"DEL-CCU";"DEL";"CCU";"2025-01-25";231;"A320";214;1836504;184;1424750
1383;"HYD-BOM";"HYD";"BOM";"2025-01-18";124;"B787";209;1165890;165;480895
1384;"BLR-AMD";"BLR";"AMD";"2025-07-03";268;"B737";286;686052;204;657985
1385;"BOM-BLR";"BOM";"BLR";"2025-12-26";169;"A321";238;1690560;192;726786
1386;"BOM-DEL";"BOM";"DEL";"2025-06-17";194;"B737";153;909179;107;969244
1387;"BLR-AMD";"BLR";"AMD";"2025-01-29";180;"A320";219;244528;58;1049912
1388;"BOM-DEL";"BOM";"DEL";"2025-11-21";232;"A350";286;2093896;278;1280149
1389;"DEL-AMD";"DEL";"AMD";"2025-06-20";105;"A350";121;747544;98;847469
1390;"CCU-DEL";"CCU";"DEL";"2025-01-01";243;"B787";246;2027327;197;1156576
1391;"BLR-DEL";"BLR";"DEL";"2025-07-12";103;"A350";128;515690;106;1150443
1392;"DEL-AMD";"DEL";"AMD";"2025-08-18";284;"A350";180;1015300;142;396693
1393;"BLR-HYD";"BLR";"HYD";"2025-12-08";170;"A350";177;548010;90;1023825
1394;"AMD-MAA";"AMD";"MAA";"2025-06-05";263;"A321";218;2316250;218;1219004
1395;"CCU-BOM";"CCU";"BOM";"2025-10-06";196;"A321";164;707436;86;1060785
1396;"HYD-BOM";"HYD";"BOM";"2025-02-27";56;"B737";182;1426139;143;1076541
1397;"DEL-HYD";"DEL";"HYD";"2025-06-14";50;"B787";173;960876;124;656181
1398;"BLR-CCU";"BLR";"CCU";"2025-08-06";160;"A321";150;921934;118;227031
1399;"AMD-CCU";"AMD";"CCU";"2025-11-15";188;"B787";258;1633190;221;1492776
1400;"DEL-HYD";"DEL";"HYD";"2025-09-10";247;"A350";256;1236653;209;664069
1401;"HYD-AMD";"HYD";"AMD";"2025-07-06";254;"A320";240;1919008;182;1274958
1402;"DEL-BLR";"DEL";"BLR";"2025-12-10";228;"A350";243;555544;214;1376946
1403;"DEL-HYD";"DEL";"HYD";"2025-09-10";134;"A350";248;1805580;210;1018947
1404;"CCU-BOM";"CCU";"BOM";"2025-07-15";52;"B737";127;954772;91;1243001
1405;"MAA-HYD";"MAA";"HYD";"2025-05-26";280;"B737";187;1497823;167;1013918
1406;"AMD-MAA";"AMD";"MAA";"2025-04-19";263;"A350";147;440044;73;893488
1407;"BOM-DEL";"BOM";"DEL";"2025-03-18";263;"B737";248;1695330;161;383700
1408;"CCU-DEL";"CCU";"DEL";"2025-03-17";238;"B787";276;809460;135;606396
1409;"AMD-DEL";"AMD";"DEL";"2025-06-24";133;"A321";283;1580158;274;1253488
1410;"DEL-AMD";"DEL";"AMD";"2025-09-13";168;"A350";142;889103;101;1290804
1411;"HYD-CCU";"HYD";"CCU";"2025-03-29";217;"A320";210;1493888;128;1364226
1412;"HYD-BLR";"HYD";"BLR";"2025-05-14";279;"B787";207;1477894;197;654637
1413;"HYD-BLR";"HYD";"BLR";"2025-07-21";260;"A320";161;596722;98;384074
1414;"MAA-HYD";"MAA";"HYD";"2025-05-30";199;"B737";183;474993;89;300614
1415;"MAA-HYD";"MAA";"HYD";"2025-03-27";122;"A320";162;350106;69;163133
1416;"BLR-MAA";"BLR";"MAA";"2025-04-03";198;"B737";250;815036;74;1223817
1417;"BOM-AMD";"BOM";"AMD";"2025-08-31";49;"A320";132;1099872;108;256229
1418;"MAA-CCU";"MAA";"CCU";"2025-11-28";215;"A320";149;724115;119;1162400
1419;"DEL-HYD";"DEL";"HYD";"2025-12-20";109;"A321";178;1868306;163;368474
1420;"AMD-BLR";"AMD";"BLR";"2025-02-01";208;"B737";277;1322030;146;1202445
1421;"BLR-MAA";"BLR";"MAA";"2025-12-28";210;"B737";162;548084;146;677616
1422;"MAA-DEL";"MAA";"DEL";"2025-06-01";297;"A320";125;725634;91;570251
1423;"BLR-BOM";"BLR";"BOM";"2025-06-26";105;"B737";157;254358;78;837831
1424;"BOM-CCU";"BOM";"CCU";"2025-07-24";249;"A350";209;1807806;182;540521
1425;"BOM-BLR";"BOM";"BLR";"2025-12-01";104;"B737";201;482752;76;1026235
1426;"BLR-HYD";"BLR";"HYD";"2025-04-16";151;"A321";180;1301097;159;1432454
1427;"BLR-CCU";"BLR";"CCU";"2025-06-12";203;"A321";178;929000;125;605954
1428;"DEL-MAA";"DEL";"MAA";"2025-07-12";247;"B787";163;805590;90;266795
1429;"HYD-MAA";"HYD";"MAA";"2025-11-29";119;"A321";218;1351116;156;1430422
1430;"BOM-AMD";"BOM";"AMD";"2025-07-18";200;"A320";164;193039;77;416577
1431;"MAA-BOM";"MAA";"BOM";"2025-04-10";87;"B787";123;729270;90;591545
1432;"HYD-BLR";"HYD";"BLR";"2025-01-09";167;"A350";215;1731552;204;782417
1433;"HYD-MAA";"HYD";"MAA";"2025-10-05";264;"B787";225;1796946;186;876964
1434;"BLR-DEL";"BLR";"DEL";"2025-11-17";185;"A320";173;474174;54;270021
1435;"BOM-AMD";"BOM";"AMD";"2025-05-15";205;"A350";249;574560;228;183090
1436;"BLR-HYD";"BLR";"HYD";"2025-07-13";177;"B737";176;1110802;154;1394604
1437;"BOM-AMD";"BOM";"AMD";"2025-01-28";183;"B737";140;196371;63;437277
1438;"DEL-BOM";"DEL";"BOM";"2025-05-18";78;"A320";288;1036863;207;966485
1439;"MAA-CCU";"MAA";"CCU";"2025-08-10";46;"A321";137;426912;96;736714
1440;"AMD-CCU";"AMD";"CCU";"2025-08-15";173;"A350";218;1377823;127;937340
1441;"AMD-BOM";"AMD";"BOM";"2025-04-12";275;"A350";248;867816;136;1106250
1442;"CCU-MAA";"CCU";"MAA";"2025-02-24";112;"A320";132;895763;121;576109
1443;"HYD-BOM";"HYD";"BOM";"2025-02-06";54;"B737";169;345931;107;963113
1444;"DEL-CCU";"DEL";"CCU";"2025-11-07";197;"B787";146;1268410;110;1397926
1445;"BLR-HYD";"BLR";"HYD";"2025-04-02";143;"A321";257;857532;92;1002989
1446;"DEL-MAA";"DEL";"MAA";"2025-04-06";290;"A350";230;1339170;147;754041
1447;"DEL-BLR";"DEL";"BLR";"2025-08-13";222;"A321";154;1303376;116;1454590
1448;"HYD-CCU";"HYD";"CCU";"2025-11-13";95;"A350";273;1041848;124;771396
1449;"DEL-AMD";"DEL";"AMD";"2025-02-08";268;"A320";214;678272;112;1187219
1450;"HYD-AMD";"HYD";"AMD";"2025-04-23";123;"A350";219;1601155;179;1014262
1451;"HYD-CCU";"HYD";"CCU";"2025-12-17";174;"A320";154;987896;92;200137
1452;"AMD-BLR";"AMD";"BLR";"2025-06-24";168;"A320";247;653790;222;1424342
1453;"MAA-CCU";"MAA";"CCU";"2025-03-01";294;"B787";130;365328;118;625490
1454;"DEL-BLR";"DEL";"BLR";"2025-12-31";126;"A321";277;500415;73;891026
1455;"MAA-AMD";"MAA";"AMD";"2025-05-30";249;"A321";137;991809;117;1217410
1456;"BOM-HYD";"BOM";"HYD";"2025-11-20";237;"B787";173;185074;74;1251212
1457;"AMD-HYD";"AMD";"HYD";"2025-05-14";233;"B787";166;1175346;153;1470096
1458;"DEL-MAA";"DEL";"MAA";"2025-11-13";300;"B787";202;330498;129;618228
1459;"AMD-HYD";"AMD";"HYD";"2025-02-11";159;"A321";136;541728;76;849419
1460;"AMD-BLR";"AMD";"BLR";"2025-03-03";80;"A320";159;978980;155;879353
1461;"BOM-BLR";"BOM";"BLR";"2025-08-22";135;"B737";243;972917;241;1086652
1462;"DEL-MAA";"DEL";"MAA";"2025-08-06";207;"A350";213;699856;136;1413417
1463;"BOM-MAA";"BOM";"MAA";"2025-11-06";99;"B737";226;1147525;197;409017
1464;"BOM-AMD";"BOM";"AMD";"2025-08-21";127;"A320";128;851615;85;925676
1465;"CCU-BOM";"CCU";"BOM";"2025-08-06";214;"A321";154;1056678;139;1201635
1466;"CCU-BOM";"CCU";"BOM";"2025-10-04";123;"A350";268;1157760;128;1288751
1467;"AMD-DEL";"AMD";"DEL";"2025-08-03";207;"A321";290;1849056;176;1184699
1468;"DEL-BLR";"DEL";"BLR";"2025-07-08";104;"B787";284;2983472;263;1473478
1469;"AMD-MAA";"AMD";"MAA";"2025-08-27";284;"B787";289;682496;62;1377955
1470;"BLR-HYD";"BLR";"HYD";"2025-02-27";186;"A320";176;256984;56;884998
1471;"AMD-DEL";"AMD";"DEL";"2025-11-29";242;"A320";250;774212;122;846514
1472;"BOM-AMD";"BOM";"AMD";"2025-08-31";148;"A350";167;306934;83;629999
1473;"CCU-AMD";"CCU";"AMD";"2025-03-09";124;"B787";295;686750;205;1376595
1474;"DEL-BOM";"DEL";"BOM";"2025-03-31";96;"B787";245;1904364;198;1150771
1475;"MAA-BLR";"MAA";"BLR";"2025-05-07";190;"A320";249;2160756;234;272719
1476;"BOM-HYD";"BOM";"HYD";"2025-09-04";265;"B737";277;521475;85;505428
1477;"BLR-DEL";"BLR";"DEL";"2025-02-28";103;"B787";295;506030;70;206633
1478;"MAA-HYD";"MAA";"HYD";"2025-02-05";169;"A320";278;1878716;229;1396813
1479;"AMD-BLR";"AMD";"BLR";"2025-05-10";154;"A321";131;705108;67;218515
1480;"BLR-AMD";"BLR";"AMD";"2025-11-26";68;"B737";202;972190;191;209683
1481;"MAA-DEL";"MAA";"DEL";"2025-04-01";259;"A320";130;868938;102;1039136
1482;"MAA-BLR";"MAA";"BLR";"2025-11-08";175;"A350";232;213435;85;748776
1483;"CCU-BLR";"CCU";"BLR";"2025-03-27";73;"A320";176;278856;72;1472762
1484;"AMD-CCU";"AMD";"CCU";"2025-09-05";197;"A320";227;628430;58;885896
1485;"AMD-HYD";"AMD";"HYD";"2025-08-30";138;"B787";296;943902;246;1457480
1486;"MAA-HYD";"MAA";"HYD";"2025-01-11";292;"B737";158;281547;109;385381
1487;"DEL-BLR";"DEL";"BLR";"2025-01-04";156;"B737";198;955332;153;725248
1488;"BOM-MAA";"BOM";"MAA";"2025-02-24";176;"A321";220;560403;213;778211
1489;"BLR-AMD";"BLR";"AMD";"2025-03-15";263;"A350";211;1037114;113;786563
1490;"BOM-BLR";"BOM";"BLR";"2025-07-22";276;"B737";221;1444345;145;401630
1491;"AMD-HYD";"AMD";"HYD";"2025-04-12";299;"A320";288;1594880;224;1416751
1492;"BLR-CCU";"BLR";"CCU";"2025-10-19";142;"B787";282;948012;118;556330
1493;"DEL-CCU";"DEL";"CCU";"2025-12-19";133;"B737";122;565896;68;454701
1494;"CCU-MAA";"CCU";"MAA";"2025-08-04";257;"B787";157;1750672;154;492204
1495;"BOM-CCU";"BOM";"CCU";"2025-06-07";103;"B787";255;459062;178;1041287
1496;"CCU-BOM";"CCU";"BOM";"2025-09-16";175;"B737";289;2872548;252;710658
1497;"HYD-BOM";"HYD";"BOM";"2025-03-10";140;"A320";170;256878;54;1146681
1498;"BLR-BOM";"BLR";"BOM";"2025-05-24";147;"A350";128;321840;60;683262
1499;"BLR-HYD";"BLR";"HYD";"2025-10-21";55;"A350";211;390369;87;1163755
1500;"BLR-DEL";"BLR";"DEL";"2025-07-27";93;"A320";165;408204;51;1409639
1501;"AMD-DEL";"AMD";"DEL";"2025-09-12";125;"B787";128;1036726;94;1298723
1502;"AMD-MAA";"AMD";"MAA";"2025-10-04";120;"A320";151;1206516;116;1243450
1503;"AMD-MAA";"AMD";"MAA";"2025-08-08";130;"B737";230;1506132;214;1441855
1504;"HYD-AMD";"HYD";"AMD";"2025-08-14";194;"B737";285;346947;109;833446
1505;"CCU-MAA";"CCU";"MAA";"2025-07-30";86;"A321";219;733236;86;529039
1506;"AMD-CCU";"AMD";"CCU";"2025-09-01";176;"A350";120;801387;67;488638
1507;"BOM-HYD";"BOM";"HYD";"2025-03-30";198;"B787";142;801472;112;1376301
1508;"HYD-BLR";"HYD";"BLR";"2025-03-27";177;"B737";146;694529;103;870697
1509;"MAA-AMD";"MAA";"AMD";"2025-02-08";188;"A321";222;1870908;201;403065
1510;"BLR-AMD";"BLR";"AMD";"2025-06-30";45;"A321";212;1073871;93;1435050
1511;"MAA-BLR";"MAA";"BLR";"2025-05-09";47;"B737";284;2378121;219;1432896
1512;"AMD-BOM";"AMD";"BOM";"2025-05-05";266;"B787";274;573175;227;613558
1513;"BOM-MAA";"BOM";"MAA";"2025-03-19";68;"B787";218;1122987;111;1409956
1514;"BLR-HYD";"BLR";"HYD";"2025-12-28";216;"B737";273;501277;133;588450
1515;"HYD-CCU";"HYD";"CCU";"2025-10-27";144;"A321";204;1000448;128;984282
1516;"CCU-HYD";"CCU";"HYD";"2025-03-05";185;"A320";128;476091;77;225707
1517;"HYD-MAA";"HYD";"MAA";"2025-08-19";120;"B787";291;1692498;142;121989
1518;"MAA-BLR";"MAA";"BLR";"2025-09-18";186;"B737";133;662469;69;888221
1519;"MAA-BLR";"MAA";"BLR";"2025-08-15";269;"B787";181;574614;162;164115
1520;"CCU-DEL";"CCU";"DEL";"2025-03-14";227;"B787";246;1446071;209;789192
1521;"AMD-HYD";"AMD";"HYD";"2025-09-29";299;"B787";126;761608;74;1071072
1522;"CCU-MAA";"CCU";"MAA";"2025-09-19";118;"B787";290;645244;194;953747
1523;"CCU-BLR";"CCU";"BLR";"2025-04-29";88;"B737";300;1752284;218;538028
1524;"AMD-BLR";"AMD";"BLR";"2025-04-12";230;"A350";125;501348;82;818077
1525;"DEL-AMD";"DEL";"AMD";"2025-11-18";205;"A321";253;1752912;168;559287
1526;"DEL-AMD";"DEL";"AMD";"2025-06-22";202;"A320";199;1931985;165;1161569
1527;"AMD-HYD";"AMD";"HYD";"2025-01-24";202;"B787";252;812041;79;1478685
1528;"BOM-BLR";"BOM";"BLR";"2025-04-19";136;"A350";294;1561482;234;119132
1529;"MAA-BOM";"MAA";"BOM";"2025-07-22";185;"A350";227;1347104;172;1166900
1530;"BOM-DEL";"BOM";"DEL";"2025-10-16";97;"A320";210;327750;69;405770
1531;"BOM-MAA";"BOM";"MAA";"2025-09-12";224;"A350";280;240516;54;1480483
1532;"HYD-BOM";"HYD";"BOM";"2025-12-26";272;"A320";236;1214633;173;183658
1533;"DEL-CCU";"DEL";"CCU";"2025-04-02";235;"B737";215;1528191;191;657970
1534;"BLR-CCU";"BLR";"CCU";"2025-12-20";137;"A320";219;714945;77;295807
1535;"BOM-AMD";"BOM";"AMD";"2025-02-25";240;"A321";293;1796424;289;144399
1536;"BLR-CCU";"BLR";"CCU";"2025-10-28";157;"A321";124;415492;76;418123
1537;"CCU-HYD";"CCU";"HYD";"2025-10-29";171;"B737";171;407087;79;884810
1538;"AMD-BOM";"AMD";"BOM";"2025-12-22";166;"B787";172;297063;117;1475029
1539;"DEL-CCU";"DEL";"CCU";"2025-03-07";137;"A320";140;816287;71;941679
1540;"MAA-BLR";"MAA";"BLR";"2025-06-23";50;"B787";225;283696;68;1351054
1541;"AMD-DEL";"AMD";"DEL";"2025-09-26";77;"B787";172;1256605;115;951824
1542;"BOM-MAA";"BOM";"MAA";"2025-07-03";65;"A320";157;337645;55;147087
1543;"BOM-BLR";"BOM";"BLR";"2025-09-06";186;"B787";228;547620;60;1412081
1544;"MAA-DEL";"MAA";"DEL";"2025-07-12";147;"A350";124;612480;120;906438
1545;"HYD-BLR";"HYD";"BLR";"2025-01-15";215;"A350";154;439660;89;1167263
1546;"BOM-HYD";"BOM";"HYD";"2025-08-25";282;"A350";221;569803;53;654181
1547;"MAA-HYD";"MAA";"HYD";"2025-08-14";218;"A321";285;1778733;159;238043
1548;"HYD-BLR";"HYD";"BLR";"2025-11-12";133;"A320";152;534463;149;753340
1549;"AMD-BOM";"AMD";"BOM";"2025-08-26";143;"A321";154;217630;70;1468769
1550;"DEL-MAA";"DEL";"MAA";"2025-03-04";259;"B737";211;419475;75;806886
1551;"DEL-CCU";"DEL";"CCU";"2025-01-28";260;"A350";222;1025000;100;137182
1552;"AMD-BOM";"AMD";"BOM";"2025-07-06";176;"B737";196;1292053;131;220455
1553;"BOM-AMD";"BOM";"AMD";"2025-11-04";69;"A350";203;468755;59;1415486
1554;"HYD-BOM";"HYD";"BOM";"2025-05-12";232;"A321";283;1529202;281;542491
1555;"BOM-CCU";"BOM";"CCU";"2025-01-02";250;"A321";286;1687314;246;1290166
1556;"BLR-AMD";"BLR";"AMD";"2025-01-22";165;"A320";237;594864;204;750178
1557;"HYD-AMD";"HYD";"AMD";"2025-03-11";56;"A350";127;521070;110;1294902
1558;"BOM-AMD";"BOM";"AMD";"2025-05-04";72;"A350";281;848400;84;1405947
1559;"MAA-BLR";"MAA";"BLR";"2025-07-06";104;"A321";275;419040;97;458334
1560;"BLR-DEL";"BLR";"DEL";"2025-01-18";66;"B737";287;2348528;208;1436766
1561;"MAA-AMD";"MAA";"AMD";"2025-12-18";249;"B737";132;428022;79;562886
1562;"CCU-BLR";"CCU";"BLR";"2025-12-01";241;"A350";136;592737;79;1396210
1563;"HYD-AMD";"HYD";"AMD";"2025-04-09";251;"A320";197;1278462;123;135614
1564;"CCU-HYD";"CCU";"HYD";"2025-10-03";260;"A321";299;413926;67;512579
1565;"BOM-MAA";"BOM";"MAA";"2025-06-15";184;"B787";288;803328;128;1232063
1566;"HYD-MAA";"HYD";"MAA";"2025-04-27";299;"A321";172;534016;112;1266416
1567;"AMD-CCU";"AMD";"CCU";"2025-11-30";64;"B787";134;388182;62;327571
1568;"AMD-DEL";"AMD";"DEL";"2025-08-15";45;"A350";163;380165;139;297180
1569;"DEL-CCU";"DEL";"CCU";"2025-05-20";299;"A321";159;1046656;136;1470220
1570;"MAA-DEL";"MAA";"DEL";"2025-05-28";189;"A320";176;579938;74;385549
1571;"AMD-HYD";"AMD";"HYD";"2025-08-04";61;"B737";250;1598955;215;1221563
1572;"CCU-MAA";"CCU";"MAA";"2025-04-24";298;"B737";239;1190256;137;835767
1573;"MAA-AMD";"MAA";"AMD";"2025-05-25";94;"B787";231;1397165;209;553367
